"station_id","station_name","latitude","longitude","collection_date","Dissolved Oxygen","Nitrate","Phosphate","pH","Turbidity","Temperature","Group","Color","YearRange","TotalSamples","StationSampleCount","MarkerSize"
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-03-16,11.7,0.07,0.16,7.2,NA,5,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-03-20,11.9,0.36,0.15,7.5,NA,4.6,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2007-03-22,9.4,0.21,0.07,7,NA,10.5,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-03-22,10.8,0.02,0.11,8.4,NA,12.5,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-03-26,10.7,0.02,0.1,8.3,NA,17.2,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-03-29,16.4,NA,NA,8.4,NA,12.4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-03-29,13.9,NA,NA,8.4,NA,14.9,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-03-29,11.8,0.1,0.16,8.2,NA,6.2,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-03-30,16.1,0.05,0.11,9.1,NA,14.6,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-04-04,12.1,0.01,0.06,8.3,NA,7.4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-04-16,8.2,0.18,0.04,8.2,NA,10.7,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-04-18,14,0.03,0.12,8.4,NA,8.4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-04-18,7.2,0.29,0.09,7.8,NA,7.8,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-04-20,12.7,0.07,0.03,7.5,NA,13.9,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-04-20,16,0.06,0.09,9.6,NA,16.4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-04-25,8.8,0.56,0.19,7.3,NA,10.4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-04-25,9.7,0.39,0.03,8,NA,11.2,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-04-26,NA,0.25,0.1,7.6,NA,13,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-05-02,11.7,0,0.07,8.7,NA,19.1,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-05-02,16.2,0.07,0.09,8.5,NA,15.3,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-05-03,15,0.02,0,9.3,NA,18.7,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-05-06,10.5,0.11,0.03,8.9,NA,18.9,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2007-05-06,13.5,0.05,0.12,8,NA,18.5,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-05-06,17.6,0.21,0.07,9.1,NA,16.7,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2007-05-06,11.4,0.17,0.05,9.1,NA,18,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2007-05-06,14.9,0.06,0.05,9.1,NA,18.3,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-05-09,11,0.14,0.02,7.9,NA,15,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-05-13,13,0.6,0.05,8.4,NA,15.8,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2007-05-22,10.6,0.01,0.04,8.2,NA,21.8,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-05-24,6.3,0.01,0.07,8,NA,28.1,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2007-06-13,7.4,0.08,0.43,7.8,NA,22.3,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-06-20,7.4,0.04,0.16,7.9,NA,22.7,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2007-07-08,8.2,0.01,2.75,8.1,NA,24.6,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-07-09,6.3,0.02,0.67,7.3,NA,22,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-07-23,11.3,0.02,0.23,8.2,NA,20.1,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-08-02,7.5,0.05,0.78,7.8,NA,21.7,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-08-23,8,0.04,0.32,8.2,NA,23.6,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-09-08,5.5,0.05,0.44,6.6,NA,22.2,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-10-02,18.1,0.01,0.12,7.4,NA,11.2,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-10-05,106.5,0.21,0.15,7.8,NA,20,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-10-06,NA,0.07,0.46,NA,NA,19.5,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-10-28,10.8,0,0.26,7.4,NA,9.6,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Wildwood","Wildwood",41.58523538,-81.56381415,2007-10-30,9.5,0.02,0,6.8,NA,9.8,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2007-11-25,11,0.19,0.02,7.6,NA,6.4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2007-12-14,12.5,0.02,0.09,7.8,NA,3.4,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2008-01-08,NA,0.06,0.22,6.7,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-01-09,11,0.11,0.24,7.2,NA,8.4,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-02-03,13,0.03,NA,7.2,NA,1.8,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-03-06,11.6,0.21,0.14,7.4,NA,5.6,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2008-04-05,NA,0,0.43,8.6,NA,13,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-04-08,14.6,0,0.08,8.6,NA,15,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-05-08,9.8,0.03,0.12,7.2,NA,13.5,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2008-05-21,9.6,0.06,0.38,7.1,NA,11.8,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-06-12,8.4,0,0.22,8.5,NA,21.9,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-07-11,7.6,0.02,0.21,8.4,NA,25.1,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2008-08-08,8.1,0.02,0.38,7.3,NA,21,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-08-21,8.9,0.03,0.21,8.2,NA,19.4,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-09-23,9.5,0.02,NA,8.3,NA,17.4,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2008-10-03,9.3,0.12,0.08,NA,NA,13.4,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2008-10-04,9.7,0.01,0.08,8.8,NA,15.5,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Wildwood","Wildwood",41.58523538,-81.56381415,2008-10-04,8.8,0.02,0.06,8.8,NA,14.8,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2008-10-29,10.8,0.01,0.11,7.7,NA,6.5,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2008-11-04,8.8,0.03,0.12,8.3,NA,16,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2008-11-05,10.1,0.02,0.24,8.6,NA,12.6,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2008-11-08,10.2,0.03,0.38,7.6,NA,10.3,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2008-11-14,9.8,0.02,0.37,8.5,NA,10.2,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2008-11-14,9.8,0.07,0.45,8.6,NA,10.2,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2008-11-14,9.2,0,0.24,8.65,NA,9.3,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Wildwood","Wildwood",41.58523538,-81.56381415,2008-11-19,12.7,0,0.37,7,NA,3.9,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2008-12-05,14,0.03,0.51,7.2,NA,1.3,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2008-12-11,12.9,0.13,0.47,7.6,NA,2.4,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2008-12-11,12.9,0.15,0.51,7.6,NA,4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2008-12-11,12.7,0.13,0.27,7.5,NA,2.5,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2008-12-11,12.4,0.16,0.35,7.4,NA,2.5,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2009-01-06,13.57,0,0.36,7.2,NA,0.8,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-01-21,NA,0.33,0.21,7.2,NA,NA,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-01-21,NA,0.17,1.18,7.1,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-01-21,NA,0.31,0.6,7,NA,NA,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2009-02-11,NA,0.48,0.03,6.1,NA,NA,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-02-16,NA,0.08,0.05,6.7,NA,NA,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-02-18,NA,0.13,0.24,7.8,NA,NA,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-02-18,NA,0.09,0.04,8,NA,NA,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-02-18,NA,0.09,0,8.2,NA,NA,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-02-18,NA,0.12,0,8.1,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-03-23,NA,0.1,0.11,8.2,NA,NA,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-03-23,NA,0.09,0.07,7.4,NA,NA,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-03-23,NA,0.23,0.08,9,NA,NA,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-03-23,NA,NA,0.1,8.2,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-03-26,NA,0,0.18,8.3,NA,NA,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-04-20,NA,0.07,0.11,7.8,NA,NA,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-04-20,NA,0.17,0.17,8.2,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-04-20,NA,0.22,0.11,8.3,NA,NA,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-04-20,NA,0.12,0.07,8.3,NA,NA,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2009-04-29,NA,0.03,0.08,7.8,NA,NA,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-08-21,NA,0.1,0.42,7.2,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-08-21,NA,0.12,0.37,7,NA,NA,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-08-21,NA,0.09,0.17,6.7,NA,NA,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-08-21,NA,0.14,0.34,6.5,NA,NA,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2009-08-25,NA,0.09,0.99,6.9,NA,NA,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-09-09,NA,0,0.07,6.6,NA,NA,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-09-14,NA,0.07,0.34,8.7,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-09-23,6.6,0.15,0.04,9,NA,21,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-09-23,8,0.08,0.02,9.2,NA,19.8,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-09-23,8.7,0.08,0.08,9.2,NA,20,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-09-23,7.6,0.08,0.17,9.3,NA,19.8,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-09-26,9,0.04,0.19,7.4,NA,16.9,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-10-12,11.5,0,0.14,NA,NA,10.2,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-10-16,11.4,0.1,0.41,NA,NA,6.4,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-10-16,10.4,0.11,0.54,NA,NA,7.5,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-10-16,11.9,0.1,0.44,NA,NA,6.7,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-10-16,10.2,0.1,0.4,NA,NA,8.1,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-10-23,5.5,0.01,0.52,NA,NA,12.4,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-10-26,10.4,0.02,0.04,NA,NA,11.6,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-11-20,10.8,0.13,0.49,NA,NA,9.6,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-11-20,9.9,0.1,0.18,NA,NA,9.7,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-11-20,11.2,0.1,0.21,NA,NA,9.6,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-11-20,10.7,0.15,0.18,NA,NA,8.6,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2009-12-03,11.3,0.04,0.28,NA,NA,8.2,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-12-09,10.5,0.02,0.01,NA,NA,8.7,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-12-12,15.2,0.02,0.18,NA,NA,0.2,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2009-12-18,13.4,0.13,0.12,NA,NA,0.7,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2009-12-18,13,0.12,0.24,NA,NA,0.5,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2009-12-18,14,0.11,0.22,NA,NA,0.7,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2009-12-18,13.1,0.09,0.41,NA,NA,1.8,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2010-01-12,13.8,0.09,0.31,NA,NA,5,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2010-01-22,12.4,0.12,0.16,NA,NA,2.1,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-01-22,13.1,0.09,0.22,NA,NA,2.2,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Wildwood","Wildwood",41.58523538,-81.56381415,2010-01-22,12.5,0.1,0.22,NA,NA,1.5,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-01-22,11.8,0.1,0.41,NA,NA,3.9,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-01-28,14.2,0.04,0.45,NA,NA,2.1,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-03-06,16.5,0.03,0.27,NA,NA,5.9,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2010-03-13,11.8,0,0.29,NA,NA,7.9,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-03-19,12.1,0.11,0.24,NA,NA,5.6,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2010-03-19,12.1,0.13,0.24,NA,NA,5.8,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2010-03-19,17.4,0.11,0.17,NA,NA,6,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-03-19,18.9,0.08,0.15,NA,NA,5.8,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-03-25,NA,0.04,0.29,8.7,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2010-03-30,16.5,0.07,0.14,NA,NA,2.5,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-04-08,10.7,0.11,0.19,NA,NA,10.3,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-04-18,10.7,0.18,0.42,8.5,NA,4.2,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2010-04-23,13.7,0.03,0.15,9.4,NA,8.4,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-04-28,NA,0.17,0.36,8.3,NA,4.9,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2010-04-28,NA,0.17,0.28,8.1,NA,3.7,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-04-28,NA,0.16,0.37,8,NA,4.1,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Wildwood","Wildwood",41.58523538,-81.56381415,2010-04-28,NA,0.11,0.16,7.9,NA,5.9,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-05-18,NA,0.22,0.21,8.2,NA,10.3,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Telling Mansion","Telling Mansion",41.51996624,-81.51155951,2010-05-28,NA,0.13,0.11,8.3,NA,15,"Euclid","#03aeee",15,4737,848,13.7361318671366
"Wildwood","Wildwood",41.58523538,-81.56381415,2010-05-28,NA,0.19,0.16,8.1,NA,18,"Euclid","#03aeee",15,4737,763,13.2867363901599
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-06-02,NA,0.15,0.46,8.2,NA,NA,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Highland Picnic Area - West Branch","Highland Picnic Area - West Branch",41.56118491,-81.53116255,2010-06-17,12,0,0.18,8.9,NA,20.7,"Euclid","#03aeee",15,4737,740,13.1608823052413
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-06-28,NA,0.16,0.28,8.4,NA,16.5,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-06-28,NA,0.19,0.37,8.1,NA,15.3,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-06-30,NA,0,NA,9,NA,19.6,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Schaeffer Park","Schaeffer Park",41.53074816,-81.50717796,2010-07-04,9.9,0.06,0.48,8.6,NA,19.8,"Euclid","#03aeee",15,4737,878,13.8893194340174
"Richmond/White Roads","Richmond/White Roads",41.57420964,-81.49492965,2010-07-22,NA,0,0.16,9.3,NA,24.3,"Euclid","#03aeee",15,4737,768,13.3138438763306
"Wildwood","Wildwood",41.58523538,-81.56381415,2010-07-28,NA,0.17,0.36,8.2,NA,21.9,"Euclid","#03aeee",15,4737,763,13.2867363901599
